Id;Category;Tweet;Emotion;VB;WRB;IN;VBP;JJ;WP;VBZ;MD;NN;TO;PRP;RB
1E+018;;RT @caitlinmoran: This is an amazing thread, and I suspect there are people who will read it and find it changes their lives. https://t.co/…;;;;;;;;;;;;;
1E+018;;RT @kiIIakaye: you can’t force a man to see what he’s missing out on.. at the end of the day, niggas are gonna be stuck in their ways regar…;;;;;;;;;;;;;
1E+018;;@LeonCarrington I highly doubt Trump did that to get black votes...C'mon. He has many black supportors already and… https://t.co/y9VMiUVI7C;;;;;;;;;;;;;
1E+018;;"RT @kikakhj: FM -2
What? Ah, cake? I ate a cake. I had a BD party before I came. I ate a sweet poteto cake. I don't really care much about…";;;;;;;;;;;;;
1E+018;;I understand.                                        I Just Don't Care.;;;;;;;;;;;;;
1E+018;;RT @iamblackbear: someone asked me how often i want to die today;;;;;;;;;;;;;
1E+018;;RT @softjongxn: Jongin is so much more than just his sexy and cold image honestly I get tired of y’all only talking about jongin when you s…;;;;;;;;;;;;;
1E+018;;"RT @andrealayala: I've already seen ppl joking about the #Guatemala situation. I don't care if Twitter is for ""jokes"" you're a fcked up per…";;;;;;;;;;;;;
1E+018;;RT @iamblackbear: someone asked me how often i want to die today;;;;;;;;;;;;;
1E+018;;"@SamSykesSwears But I've already got my mass spectrometer warmed up, and I've prepped the samples.
I don't care wha… https://t.co/Qqjqg5rRsF";;;;;;;;;;;;;
1E+018;;RT @Heatherina159: @JRothenbergTV it'll all tie in by the end of the season like I'm hoping it will but to write off valid concerns and cri…;;;;;;;;;;;;;
1E+018;;God BLESS this tweet, I’m fucking sick of them https://t.co/VrJTSE8dYl;;;;;;;;;;;;;
1E+018;;I don't care how bad it will hurt just keep that shit 💯;;;;;;;;;;;;;
1E+018;;I feel so bad for liza n david.. Hard enough to end it like that but then have to see all the reminders ppl post no… https://t.co/ckRvlmuMrH;;;;;;;;;;;;;
1E+018;;"RT @the_analytical1: #Cryptotwitter, U wanna B sure your #crypto walk matches your $crypto talk or U just end up lookin’ &amp; soundin’ crypto…";;;;;;;;;;;;;
1E+018;;RT @iamblackbear: someone asked me how often i want to die today;;;;;;;;;;;;;
1E+018;;"RT @sarahrhfit: I can’t thank everyone enough for all of the love &amp; attention i’ve gotten lately. I never thought my discovery would end up…";;;;;;;;;;;;;
1E+018;;I didn't see all that...wow!  I am so glad he was arrested! https://t.co/otJz2m7V9u;;;;;;;;;;;;;
1E+018;;"RT @UnaMullally: Three types of development in Dublin right now:
1. Hotels. Britain &amp; US are v stable with infinite tourists.
2. Bars/resta…";;;;;;;;;;;;;
1E+018;;RT @simonfromharlow: So... 72 hours after this photo was taken last year, I deleted Twitter, Facebook and WhatsApp, threw my phones into a…;;;;;;;;;;;;;
1E+018;;RT @GrandShitpost: I Don't Know How To Explain To You That You Should Care About Other People And Their Feelings Even If These Issues Seem…;;;;;;;;;;;;;
1E+018;;"RT @deguzmankarenn: -FLAT CHESTED
-WALA KANG DEDE WAG KANG MAGMAGANDA
-DI MO NA KAILANGAN MAGBRA, WALA KA NAMANG DEDE EH

tbh i'm just so t…";;;;;;;;;;;;;
1E+018;;RT @caitlinmoran: This is an amazing thread, and I suspect there are people who will read it and find it changes their lives. https://t.co/…;;;;;;;;;;;;;
1E+018;;RT @JayyPhelps: If we tongue kiss we're having sex I don't care, I don't care..;;;;;;;;;;;;;
1E+018;;RT @lucy_dames: Please read this thread! #MentalHealthMatters https://t.co/ytgMcIzCq5;;;;;;;;;;;;;
1E+018;;RT @PandaFrinky: Sebenarnya, banyak kali jugak terasa hati. Tapi aku lebih suka diam daripada bagitahu. Sebab aku tahu at the end of the da…;;;;;;;;;;;;;
1E+018;;Just had to kill the hugest spider by myself so I wouldn’t wake anyone up and my heart is beating so fast. I’m ready to live alone.;;;;;;;;;;;;;
1E+018;;"RT @wrongbrodinsons: loki: the i in loki stands for ‘i want to die’

thor: the i in loki stands for ‘i love you’";;;;;;;;;;;;;
1E+018;;RT @DomSherwood1: All good things come to an end. It has been my privelidge to be a part of this world. @ShadowhuntersTV team have been so…;;;;;;;;;;;;;
1E+018;;RT @kiIIakaye: you can’t force a man to see what he’s missing out on.. at the end of the day, niggas are gonna be stuck in their ways regar…;;;;;;;;;;;;;
1E+018;;"RT @deguzmankarenn: -FLAT CHESTED
-WALA KANG DEDE WAG KANG MAGMAGANDA
-DI MO NA KAILANGAN MAGBRA, WALA KA NAMANG DEDE EH

tbh i'm just so t…";;;;;;;;;;;;;
1E+018;;"@StateFarm Statefarm is a bunch of theifs and lowlifes...
I wouldn't trust them with a dead roach!
They don't care… https://t.co/D2cOugKsHL";;;;;;;;;;;;;
1E+018;;RT @PandaFrinky: Sebenarnya, banyak kali jugak terasa hati. Tapi aku lebih suka diam daripada bagitahu. Sebab aku tahu at the end of the da…;;;;;;;;;;;;;
1E+018;;ppl replace u so easily and u just have to stick it up cos it ain’t real life and it ain’t supposed to matter ?.? https://t.co/wNkOaoRm1K;;;;;;;;;;;;;
1E+018;;RT @muftimenk: Make a commitment to start a new beginning when #Ramadan ends. Give up at least one bad habit in this blessed month. Do it s…;;;;;;;;;;;;;
1E+018;;RT @yungbloodstain8: I really just wanna kill myself and end all this fuckshit.;;;;;;;;;;;;;
1E+018;;"RT @fIyboytuan: 🐤: when is this ending? I want to sleep kkkkkk
🐜: Just go and sleep then

Omg LELZ 😂😂😂😂 https://t.co/3kjPAJUOVR";;;;;;;;;;;;;
1E+018;;"RT @Friendly_bini: #KYYOnVoot
This is not the end we r gonna take for us it's just a seasonal break 😌

We'll again comeback for a season to…";;;;;;;;;;;;;
1E+018;;no one thinks you’re a hoe. no one cares in general. it’s the people. not the gender. https://t.co/8SAUcf2hBL;;;;;;;;;;;;;
1E+018;;RT @simonfromharlow: So... 72 hours after this photo was taken last year, I deleted Twitter, Facebook and WhatsApp, threw my phones into a…;;;;;;;;;;;;;
1E+018;;"RT @CharlieMase1: She's insulting me &amp; telling me 'wait till your daddy hears this', I'm shitting myself. Next thing I know, she's reaching…";;;;;;;;;;;;;
1E+018;;RT @iamblackbear: someone asked me how often i want to die today;;;;;;;;;;;;;
1E+018;;@TheOfficialSBI why can't I drop a cheque issued to me in my home branch? They say, it's a single officer branch he… https://t.co/MjNNHn3ySo;;;;;;;;;;;;;
1E+018;;@Unknownbutter2 @Deonta42539010 @H1Z1 I care about ps4 bud so leave him alone fucking douche bag I will wait though… https://t.co/f66vzqLzui;;;;;;;;;;;;;
1E+018;;RT @WickedWalnut: I didn't care where Melania was. I don't care now that she's reappeared. I simply don't give af about Melania.;;;;;;;;;;;;;
1E+018;;"RT @deguzmankarenn: -FLAT CHESTED
-WALA KANG DEDE WAG KANG MAGMAGANDA
-DI MO NA KAILANGAN MAGBRA, WALA KA NAMANG DEDE EH

tbh i'm just so t…";;;;;;;;;;;;;
1E+018;;"@RemyVampVuitton ""Oh my god i so wanna kill myself becky's such a bitch omg""";;;;;;;;;;;;;
1E+018;;RT @GuitarMoog: Leavers (who won, remember) in the Cabinet appear to be having hissy fits that UKGov is going to make a proposal they don't…;;;;;;;;;;;;;
1E+018;;RT @NotBillWalton: To me, Kevin Durant is like Kim Kardashian. I don't care how successful you are right now, I will ALWAYS remember what y…;;;;;;;;;;;;;
1E+018;;RT @muftimenk: Make a commitment to start a new beginning when #Ramadan ends. Give up at least one bad habit in this blessed month. Do it s…;;;;;;;;;;;;;
1E+018;;"RT @Friendly_bini: #KYYOnVoot
This is not the end we r gonna take for us it's just a seasonal break 😌

We'll again comeback for a season to…";;;;;;;;;;;;;
1E+018;;RT @kiIIakaye: you can’t force a man to see what he’s missing out on.. at the end of the day, niggas are gonna be stuck in their ways regar…;;;;;;;;;;;;;
1E+018;;RT @iamblackbear: someone asked me how often i want to die today;;;;;;;;;;;;;
1E+018;;RT @QGotNoRings: Y'all would make women orgasm more if you actively asked them what they want, what's working, what's not and how you can d…;;;;;;;;;;;;;
1E+018;;At the end of it all God always has a final say🙌🙌;;;;;;;;;;;;;
1E+018;;Reminds me of your comments yesterday @raju on importance of paid internships and diversity among interns too #WNC18 https://t.co/BgnxyXiVnB;;;;;;;;;;;;;
1E+018;;RT @_IAMCHEMTRAIL: You heard the man let us unite!!! @BeatCinema @untldlifeco @jukebouncewerk @TripEazyLA @ROTUsound @arntrela @spaceyacht…;;;;;;;;;;;;;
1E+018;;RT @muftimenk: Make a commitment to start a new beginning when #Ramadan ends. Give up at least one bad habit in this blessed month. Do it s…;;;;;;;;;;;;;
1E+018;;"RT @maeilmoomoo: 주지마 #마마무 #화사
I DON'T CARE WHO YOU ARE
DON'T LET ME LIE

https://t.co/iYzwXsibJ8 https://t.co/hiwAW8gdf3";;;;;;;;;;;;;
1E+018;;RT @PUREEXOL2: @EXOVotingSquad @weareoneEXO I only made Twitter to vote for my kings  I really have no clue how it works but as long as I'm…;;;;;;;;;;;;;
1E+018;;RT @HUNTYCHAN: this is kind of like a metaphor for men. the water is trash, and when you put it into a taller container it looks better and…;;;;;;;;;;;;;
1E+018;;"RT @sarahfhfit: I can’t thank everyone enough for all of the love &amp; attention i’ve gotten lately. I never thought my discovery would end up…";;;;;;;;;;;;;
1E+018;;RT @muftimenk: Make a commitment to start a new beginning when #Ramadan ends. Give up at least one bad habit in this blessed month. Do it s…;;;;;;;;;;;;;
1E+018;;RT @HUNTYCHAN: this is kind of like a metaphor for men. the water is trash, and when you put it into a taller container it looks better and…;;;;;;;;;;;;;
1E+018;;I'm very depressed.;;;;;;;;;;;;;
1E+018;;"RT @deguzmankarenn: -FLAT CHESTED
-WALA KANG DEDE WAG KANG MAGMAGANDA
-DI MO NA KAILANGAN MAGBRA, WALA KA NAMANG DEDE EH

tbh i'm just so t…";;;;;;;;;;;;;
1E+018;;"RT @BLM_SouthAfrica: White South Africans travel to Apartheid Israel to get self defense training from the oppressors and colonialists!

It…";;;;;;;;;;;;;
1E+018;;@BTS_twt I need to tell you how much I love you while looking into your eyes I don't care if you've hear that a tho… https://t.co/SXY9WCVqJf;;;;;;;;;;;;;
1E+018;;@malaysiakini Need to stop 'you didn't do this so we won't do it now...' Rise above petty behaviour if you want to… https://t.co/rc3f9vu6BK;;;;;;;;;;;;;
1E+018;;"RT @wrongbrodinsons: loki: [choking]

thor: don’t die

loki: fuck you! you can’t tell me what to do! i’ll die if i want to!";;;;;;;;;;;;;
1E+018;;"RT @Friendly_bini: #KYYOnVoot
This is not the end we r gonna take for us it's just a seasonal break 😌

We'll again comeback for a season to…";;;;;;;;;;;;;
1E+018;;dean’s being annoying and i kind of get it bc well rory’s being a hoe but now that jess went back to new york it mi… https://t.co/1PI3x6JWj7;;;;;;;;;;;;;
1E+018;;RT @GuitarMoog: Leavers (who won, remember) in the Cabinet appear to be having hissy fits that UKGov is going to make a proposal they don't…;;;;;;;;;;;;;
1E+018;;I'm sorry I don't care what law  you've broken in the United States no child or adult should be put in a cage like… https://t.co/WJzEC1Xa5M;;;;;;;;;;;;;
1E+018;;RT @defyingcynthia: i don't care how sad i am, or if I'm crying my eyes out. When Kourtney gets off the car will always fucking kill me. ht…;;;;;;;;;;;;;
1E+018;;RT @RovielOfficial: with the way things are going i will just stop asking any girl out, i will just go straight to her Father, I'm tired of…;;;;;;;;;;;;;
1E+018;;"@Dhejyno @Olarajee @the_lateefa Depict them as whatever
I don't care";;;;;;;;;;;;;
1E+018;;RT @QGotNoRings: Y'all would make women orgasm more if you actively asked them what they want, what's working, what's not and how you can d…;;;;;;;;;;;;;
1E+018;;"RT @DothTheDoth: As your goth therapist, I urge you to get lost in the woods. I don't care where you go, that's between you &amp; the woods.";;;;;;;;;;;;;
1E+018;;@saaramathi https://t.co/t2sisqFhLL;;;;;;;;;;;;;
1E+018;;May nagsalita na at last! 👊 Shoutout sa mga tropa ko mga buller buller buller kayo! 😂😶 https://t.co/2g9lsBUF1P;;;;;;;;;;;;;
1E+018;;"RT @clacesfate: I just want to go to sleep and wake up to Shadowhunters being renewed and saved 
#SaveShadowhunters #PickUpShadowhunters @n…";;;;;;;;;;;;;
1E+018;;RT @sameeyesblou: The love they share is unreal. This kind of thing happens once in a lifetime and I am so happy that I get to witness it,…;;;;;;;;;;;;;
1E+018;;"RT @DothTheDoth: As your goth therapist, I urge you to get lost in the woods. I don't care where you go, that's between you &amp; the woods.";;;;;;;;;;;;;
1E+018;;RT @PandaFrinky: Sebenarnya, banyak kali jugak terasa hati. Tapi aku lebih suka diam daripada bagitahu. Sebab aku tahu at the end of the da…;;;;;;;;;;;;;
1E+018;;RT @HappyMuslimFmly: Make a commitment to start a new beginning when #Ramadan ends. Give up at least one bad habit in this blessed month. D…;;;;;;;;;;;;;
1E+018;;i want to go home sleep. jesus;;;;;;;;;;;;;
1E+018;;@mdevillar ABSOLUTELY!!! Truth is, I'm pretty tired of live-action superhero stuff. They're just so impractical com… https://t.co/L5ann12W4f;;;;;;;;;;;;;
1E+018;;RT @PandaFrinky: Sebenarnya, banyak kali jugak terasa hati. Tapi aku lebih suka diam daripada bagitahu. Sebab aku tahu at the end of the da…;;;;;;;;;;;;;
1E+018;;It's not good. I know that. I'm having a hard time because I feel that I'm being left behind. Ugh hard to explain b… https://t.co/yRQxf9cApU;;;;;;;;;;;;;
1E+018;;"RT @deguzmankarenn: -FLAT CHESTED
-WALA KANG DEDE WAG KANG MAGMAGANDA
-DI MO NA KAILANGAN MAGBRA, WALA KA NAMANG DEDE EH

tbh i'm just so t…";;;;;;;;;;;;;
1E+018;;RT @simonfromharlow: So... 72 hours after this photo was taken last year, I deleted Twitter, Facebook and WhatsApp, threw my phones into a…;;;;;;;;;;;;;
1E+018;;☹️😂 https://t.co/Jv4ReLd2el;;;;;;;;;;;;;
1E+018;;Is it just me that when it hits midnight I want to sleep, but i can't, so I try not to fall asleep, but then I eventually fall asleep. HAHA.;;;;;;;;;;;;;
1E+018;;@iamrose_74 @gmanews @krisaquino214 @MochaUson FYI, I don't support any. Let em rip off each others' head for all I care.;;;;;;;;;;;;;
1E+018;;"RT @DavidTylerPozz: What I learnt at last night's Crouch End Labour Party meeting
1) There's no antisemitism
2)  It's all a smear
3)  I'm w…";;;;;;;;;;;;;
1E+018;;https://t.co/ynCB6kSGdt  This is great but we really don't want her to die or get bitten. @JayKubzScouts;;;;;;;;;;;;;
1E+018;;RT @littytittygxng: When a good thing goes bad it’s not the end of the world it’s just the end of a world, that you had with one girl and s…;;;;;;;;;;;;;
1E+018;;@BDUTT @SatishAnna2 @DelhiPolice I think even u have to mark Delhi police to all those guys who r liking Ur tweet,… https://t.co/XetFVKiZL5;;;;;;;;;;;;;
1E+018;;RT @kiIIakaye: you can’t force a man to see what he’s missing out on.. at the end of the day, niggas are gonna be stuck in their ways regar…;;;;;;;;;;;;;
1E+018;;RT @GrandShitpost: I Don't Know How To Explain To You That You Should Care About Other People And Their Feelings Even If These Issues Seem…;;;;;;;;;;;;;
1E+018;;RT @_Thissbemia_: Guys.. I feel like 4+ years may be the end of it all 😂😂😂 #myforeverfamily @bay_shannelle @allisonmarrieee @_aleole @Chloe…;;;;;;;;;;;;;
1E+018;;RT @tayleighbae: i don't even care if you're gonna be the death of me;;;;;;;;;;;;;
1E+018;;RT @GarethRoberts3: Just finished my 10th trial on the run involving the abuse of children. I'm tired but I get no sick pay no holiday pay…;;;;;;;;;;;;;
1E+018;;RT @NotBillWalton: To me, Kevin Durant is like Kim Kardashian. I don't care how successful you are right now, I will ALWAYS remember what y…;;;;;;;;;;;;;
1E+018;;RT @m1jita: Most of my family are snakes and dysfunctional no thanks https://t.co/KoKMSfBWGZ;;;;;;;;;;;;;
1E+018;;RT @PandaFrinky: Sebenarnya, banyak kali jugak terasa hati. Tapi aku lebih suka diam daripada bagitahu. Sebab aku tahu at the end of the da…;;;;;;;;;;;;;
1E+018;;"RT @UnaMullally: Three types of development in Dublin right now:
1. Hotels. Britain &amp; US are v stable with infinite tourists.
2. Bars/resta…";;;;;;;;;;;;;
1E+018;;RT @simonfromharlow: So... 72 hours after this photo was taken last year, I deleted Twitter, Facebook and WhatsApp, threw my phones into a…;;;;;;;;;;;;;
1E+018;;RT @muftimenk: Make a commitment to start a new beginning when #Ramadan ends. Give up at least one bad habit in this blessed month. Do it s…;;;;;;;;;;;;;
1E+018;;RT @RealMediaCrooks: LOL! Who in hell would want to shoot you @jigneshmevani80? Insects are swatted not shot... In any case... Suggest go i…;;;;;;;;;;;;;
1E+018;;RT @kiIIakaye: you can’t force a man to see what he’s missing out on.. at the end of the day, niggas are gonna be stuck in their ways regar…;;;;;;;;;;;;;
1E+018;;i already got mine and also picked my location of refuge,it's gonna be great sitting back with a cold beer and a ci… https://t.co/wFIvX1gFCK;;;;;;;;;;;;;
1E+018;;"RT @RemyVampVuitton: To all you dumb ass niggas , don't fall into dat trap of chasin bitches when you got a good girl who loyal 2 u &amp; dats…";;;;;;;;;;;;;
1E+018;;RT @QGotNoRings: Y'all would make women orgasm more if you actively asked them what they want, what's working, what's not and how you can d…;;;;;;;;;;;;;
1E+018;;RT @iamblackbear: someone asked me how often i want to die today;;;;;;;;;;;;;
1E+018;;@stringqueso Do it u won't just end it all already;;;;;;;;;;;;;
1E+018;;"RT @ellle_em: End white dude nerd culture.
End it now.
Burn it to the ground https://t.co/Wdm75GEZUP";;;;;;;;;;;;;
1E+018;;WHEN I WAS YOUNG I ALWAYS WANTED TO BE RESPECTED BY OLDER PEOPLE SO I WENT MAD HARD TO LEARN ALL KINDS OF RANDOM TH… https://t.co/BlFfD65hKM;;;;;;;;;;;;;
1E+018;;RT @HUNTYCHAN: this is kind of like a metaphor for men. the water is trash, and when you put it into a taller container it looks better and…;;;;;;;;;;;;;
1E+018;;"RT @pushmoyantae: BTZ songs be like

MORE DREAMZ
Y.E.S
GIRL IN LUV
WALK
I DON’T NEED U
OLD FOREVER
TEA
3RD GRADE
CATERPILLAR
BLOOD ZWEAT &amp;…";;;;;;;;;;;;;
1E+018;;RT @elizacrofts: Hear me out: a TV show like the bachelor/bachelorette, except EVERYONE IS BI. And you don't know who will end up with who.…;;;;;;;;;;;;;
1E+018;;"RT @thegymnosophist: As @MarkAmesExiled keeps pointing out, that number 10000 killed has not changed for years. 

Things are much worse. ht…";;;;;;;;;;;;;
1E+018;;RT @simonfromharlow: So... 72 hours after this photo was taken last year, I deleted Twitter, Facebook and WhatsApp, threw my phones into a…;;;;;;;;;;;;;
1E+018;;"RT @ghostcoffeeboo: any I'm thinking about producing a rhythm game sometime this year
it might be like rhythm heaven, will be open source,…";;;;;;;;;;;;;
1E+018;;RT @AddressingLife: #BungalowForBrendan I've tried private rentals. Tried obtaining a Rebuilding Ireland home loan (as a full time carer to…;;;;;;;;;;;;;
1E+018;;@ShadowhuntersTV no don't stop. take all the parts of the mortal instruments.pls... don't end this show..... it's t… https://t.co/v8Yimeh9d8;;;;;;;;;;;;;
1E+018;;RT @ZelieTeresita: I don't care, I want you.;;;;;;;;;;;;;
1E+018;;RT @defyingcynthia: i don't care how sad i am, or if I'm crying my eyes out. When Kourtney gets off the car will always fucking kill me. ht…;;;;;;;;;;;;;
1E+018;;RT @muftimenk: Make a commitment to start a new beginning when #Ramadan ends. Give up at least one bad habit in this blessed month. Do it s…;;;;;;;;;;;;;
1E+018;;RT @PandaFrinky: Sebenarnya, banyak kali jugak terasa hati. Tapi aku lebih suka diam daripada bagitahu. Sebab aku tahu at the end of the da…;;;;;;;;;;;;;
1E+018;;"@saxious_07 In the sense of ""community"", I draw the line at people who never read the rule books and don't care for… https://t.co/DZzwS63bHZ";;;;;;;;;;;;;
1E+018;;"RT @ThinkSarcasm: i've been in a ""i don't even care anymore"" mood a lot lately";;;;;;;;;;;;;
1E+018;;so done. i’m tired of everything.why bother when no one cares haha. there’s no need for me kay? 😊;;;;;;;;;;;;;
1E+018;;"RT @sarahfhfit: I can’t thank everyone enough for all of the love &amp; attention i’ve gotten lately. I never thought my discovery would end up…";;;;;;;;;;;;;
1E+018;;RT @Vontay__24: Yall are really stretching a storyline of a suicide that happened season 1 that we knew was gonna happen episode 1 https://…;;;;;;;;;;;;;
1E+018;;RT @marianaavilal: I genuinely don’t understand people who harass actors, artists, writers, etc. online because they made something they do…;;;;;;;;;;;;;
1E+018;;RT @muftimenk: In the blink of an eye, we’re already in the last ten nights of #Ramadan. Thank the Almighty for them. May He grant us choic…;;;;;;;;;;;;;
1E+018;;RT @ptownmorgan: coming out of my cage and i've been doing just fine gotta gotta be down because i want it all it started out as a kiss how…;;;;;;;;;;;;;
1E+018;;RT @mervaille_: Selebobo - I don't care 🎶;;;;;;;;;;;;;
1E+018;;Al-Adl make even having nothing to go home to every body that don't want my body to have anything that I want to go home to;;;;;;;;;;;;;
1E+018;;RT @NotBillWalton: To me, Kevin Durant is like Kim Kardashian. I don't care how successful you are right now, I will ALWAYS remember what y…;;;;;;;;;;;;;
1E+018;;"RT @sarahllfit: I can’t thank everyone enough for all of the love &amp; attention i’ve gotten lately. I never thought my discovery would end up…";;;;;;;;;;;;;
1E+018;;"RT @DavidTylerPozz: What I learnt at last night's Crouch End Labour Party meeting
1) There's no antisemitism
2)  It's all a smear
3)  I'm w…";;;;;;;;;;;;;
1E+018;;RT @PandaFrinky: Sebenarnya, banyak kali jugak terasa hati. Tapi aku lebih suka diam daripada bagitahu. Sebab aku tahu at the end of the da…;;;;;;;;;;;;;
1E+018;;"RT @qurrex: It's about 25 days till end of public sale now. Don't you want to loose you chance to invest into future?
Just join to #deposit…";;;;;;;;;;;;;
1E+018;;I already want to go home so I can stream magical circus hehe;;;;;;;;;;;;;
1E+018;;"RT @sugasaward: *Me on the phone with LG customer care support*

WHAT DO YOU MEAN I DON'T GET A FREE BTS MEMBER WITH THE LG G7 THINQ?!?

#W…";;;;;;;;;;;;;
1E+018;;RT @GrandShitpost: I Don't Know How To Explain To You That You Should Care About Other People And Their Feelings Even If These Issues Seem…;;;;;;;;;;;;;
1E+018;;i say all this shit about the show, but when the next season comes out, im gonna end up watching it lol 🤷🏽‍♀️ https://t.co/s7MgjDCdi6;;;;;;;;;;;;;
1E+018;;"RT @ellle_em: End white dude nerd culture.
End it now.
Burn it to the ground https://t.co/Wdm75GEZUP";;;;;;;;;;;;;
1E+018;;Y’all should have end it with the book. The book really had something to say about the issue of suicide and mental… https://t.co/YmInRbox3j;;;;;;;;;;;;;
1E+018;;@MissGrandVote Your people predict I will burn up in Earths atmosphere in 2017. You'll get messages until then. i don't want to die.;;;;;;;;;;;;;
1E+018;;RT @mikonsepto: No. She's a daughter of a landlord president. She is of ruling class. I dont think she endured the same hardship of a farmw…;;;;;;;;;;;;;
1E+018;;RT @kiIIakaye: you can’t force a man to see what he’s missing out on.. at the end of the day, niggas are gonna be stuck in their ways regar…;;;;;;;;;;;;;
1E+018;;@ldschafer Because it’s all just a giant fantasy, which isn’t real, it’s a story you read to children and the dumbe… https://t.co/V9nsVNjMMX;;;;;;;;;;;;;
1E+018;;RT @muftimenk: In the blink of an eye, we’re already in the last ten nights of #Ramadan. Thank the Almighty for them. May He grant us choic…;;;;;;;;;;;;;
1E+018;;"RT @deguzmankarenn: -FLAT CHESTED
-WALA KANG DEDE WAG KANG MAGMAGANDA
-DI MO NA KAILANGAN MAGBRA, WALA KA NAMANG DEDE EH

tbh i'm just so t…";;;;;;;;;;;;;
1E+018;;RT @iamblackbear: someone asked me how often i want to die today;;;;;;;;;;;;;
1E+018;;RT @NotBillWalton: To me, Kevin Durant is like Kim Kardashian. I don't care how successful you are right now, I will ALWAYS remember what y…;;;;;;;;;;;;;
1E+018;;RT @caitlinmoran: This is an amazing thread, and I suspect there are people who will read it and find it changes their lives. https://t.co/…;;;;;;;;;;;;;
1E+018;;RT @biticonjustine: i want to get painted like queen elizabeth and pass it on to my kids so that when i die i can live in the painting and…;;;;;;;;;;;;;
1E+018;;"RT @Friendly_bini: #KYYOnVoot
This is not the end we r gonna take for us it's just a seasonal break 😌

We'll again comeback for a season to…";;;;;;;;;;;;;
1E+018;;"RT @Nikiwinks: Yaaaaaay another public holiday....

Oh wait.... I don't care.

I no kuku get work before";;;;;;;;;;;;;
1E+018;;"RT @SaaRaaJuuNee_: I’m proud as fuck of the person I am today. I’ve overcome shit I thought would kill me &amp; fought through shit I thought w…";;;;;;;;;;;;;
1E+018;;RT @iamblackbear: someone asked me how often i want to die today;;;;;;;;;;;;;
1E+018;;@dominicpatafie SAME, the first season of the show really began to inspire me more to kill myself and I felt as tho… https://t.co/zsivsmPPxk;;;;;;;;;;;;;
1E+018;;RT @MichLdogs: Dear friends apologies I will not be able to visit you everyday🙏⛪I have returned to work in the end of life (palliative) car…;;;;;;;;;;;;;
1E+018;;This shit sounds like the end of one of the Joker's video in Dark Knight. https://t.co/v9HDOI6ilY;;;;;;;;;;;;;
1E+018;;RT @caitlinmoran: This is an amazing thread, and I suspect there are people who will read it and find it changes their lives. https://t.co/…;;;;;;;;;;;;;
1E+018;;@AngryBlackman22 @Takahata101 Pardon me if I rather they taught me shit that makes me a successful adult, not one w… https://t.co/pE9q9qHGAP;;;;;;;;;;;;;
1E+018;;"RT @malcolmbarrett: Y’all more than doubled my request!

...Wow.

Let’s see if you #clockblockers can do it again tomorrow. Even more BTS w…";;;;;;;;;;;;;
1E+018;;RT @NotBillWalton: To me, Kevin Durant is like Kim Kardashian. I don't care how successful you are right now, I will ALWAYS remember what y…;;;;;;;;;;;;;
1E+018;;"RT @ColoredSunDay: .

                  Anywhere you are
                Is where I want to go
                 You are my address…";;;;;;;;;;;;;
1E+018;;so seesaw don't exist huh https://t.co/UCwkz61GUL;;;;;;;;;;;;;
1E+018;;RT @iamblackbear: someone asked me how often i want to die today;;;;;;;;;;;;;
1E+018;;RT @QGotNoRings: Y'all would make women orgasm more if you actively asked them what they want, what's working, what's not and how you can d…;;;;;;;;;;;;;
1E+018;;RT @muftimenk: Make a commitment to start a new beginning when #Ramadan ends. Give up at least one bad habit in this blessed month. Do it s…;;;;;;;;;;;;;
1E+018;;@delicatespike Like I’m going to be destroyed if they have spent all of this time putting in the groundwork to make… https://t.co/odSr3yHfjR;;;;;;;;;;;;;
1E+018;;"I don't care 今だけ
私を必要としないでよ
一人でいるだけ 今さら優しくしないで
(I don't care)";;;;;;;;;;;;;
1E+018;;"RT @kaibasyugi: ghshgs based from @wrongbrodinsons tweet !!! https://t.co/d7HrbCfw9f

;;w    ;; ^this tweet made me soft i'm sorry https://…";;;;;;;;;;;;;
1E+018;;RT @pawstah: I'm sad because people don't care about me anymore like people used to at least pay attention to what I had to say but now it'…;;;;;;;;;;;;;
1E+018;;"RT @pawsival: I WAS POSTED BY #PALMVALLEY THE VERY LAST MINUTE-THEY WANT TO KILL ME TODAY 6/5-BUT MY LIFE MATTERS TOO💔😿
I'M A SWEET HEALTHY…";;;;;;;;;;;;;
1E+018;;RT @atiqah98: I miss you, but I know you don't care.;;;;;;;;;;;;;
1E+018;;RT @QGotNoRings: Y'all would make women orgasm more if you actively asked them what they want, what's working, what's not and how you can d…;;;;;;;;;;;;;
1E+018;;I’m hurting and no one cares. That shit sucks;;;;;;;;;;;;;
1E+018;;By us all shopping online, I can't help but feel WE are responsible for the end of our high street!! Another week a… https://t.co/0KeVeKl5RH;;;;;;;;;;;;;
1E+018;;"RT @sarahfhfit: I can’t thank everyone enough for all of the love &amp; attention i’ve gotten lately. I never thought my discovery would end up…";;;;;;;;;;;;;
1E+018;;As much as possible, i don't wanna be engaged with people too much. Be attached too much. Care for them too much. L… https://t.co/2zo4EekiZB;;;;;;;;;;;;;
1E+018;;RT @GabbyLogan: Read the letter to the end. It’s lovely but with a cute kicker. https://t.co/RnlNqezWNP;;;;;;;;;;;;;
1E+018;;💀💀 https://t.co/D2dRKbl4lB;;;;;;;;;;;;;
